Time,GPS,Longitude,Latitude,Accelerometer,X,Y,Z,2A/SOC/%,2B/Battery Energy/kWh,2E/Total Current/A,2F/Total Voltage/V,2G/Lowest Battery Temp/F,2H/Highest Battery Temp/F,2I/Speed/mph,2J/Motor RPM/rpm,2K/Total Mileage/miles,2L/Range/miles,2M/Left Charge Status/bit,2N/Right Charge Status/bit,2T/WAVE Status/bit,2U/High Voltage/bit,2Z/Motor Voltage/V
2017-06-13 08:14:46,A,12.347032,-344.032603,F ,0.02 ,0.02 ,0.02 ,30.8,81.4,11.3,548.0,68.0,80.6,0.0,0.0,0.0,46.2,10.0,10.0,0.0,1.0,536.0
2017-06-13 08:16:34,A,12.337577,-343.057963,F ,0.02 ,0.02 ,0.02 ,50.4,108.8,13.5,545.0,68.0,80.6,0.0,0.0,0.0,76.1,10.0,10.0,0.0,1.0,537.0
2017-06-13 08:17:38,V,N/A,N/A,F ,0.02 ,0.02 ,0.02 ,98.8,266.7,0.5,626.0,68.0,75.2,0.0,0.0,3973.7,152.2,0.0,0.0,0.0,0.0,0.0
2017-06-13 08:17:46,A,12.347032,-344.032605,F ,0.02 ,0.02 ,0.02 ,30.7,81.2,11.0,548.0,68.0,80.6,0.0,0.0,0.0,46.2,10.0,10.0,0.0,1.0,533.0
2017-06-13 08:19:34,A,12.337577,-343.057962,F ,0.02 ,0.02 ,0.02 ,50.3,108.6,5.9,545.0,68.0,80.6,0.0,0.0,0.0,76.1,10.0,10.0,0.0,1.0,538.0
2017-06-13 08:20:46,A,12.347065,-344.034250,F ,0.02 ,0.02 ,0.02 ,30.2,79.9,-277.1,547.0,68.0,80.6,31.7,0.0,0.0,46.2,10.0,10.0,0.0,1.0,534.0
2017-06-13 08:22:34,A,12.337577,-343.057958,F ,0.02 ,0.02 ,0.02 ,50.3,108.6,5.8,546.0,68.0,80.6,0.0,0.0,0.0,76.1,10.0,10.0,0.0,1.0,538.0
2017-06-13 08:23:46,A,12.348118,-344.034165,F ,0.02 ,0.02 ,0.02 ,29.7,78.5,23.7,546.0,68.0,80.6,5.6,0.0,0.0,44.7,10.0,10.0,0.0,1.0,535.0
2017-06-13 08:25:34,A,12.336488,-343.059630,F ,0.02 ,0.02 ,0.02 ,49.8,107.5,231.8,540.0,68.0,80.6,34.2,0.0,0.0,74.6,10.0,10.0,0.0,1.0,533.0
2017-06-13 08:26:46,A,12.348150,-344.022293,F ,0.02 ,0.02 ,0.02 ,28.3,74.8,11.2,546.0,68.0,80.6,0.0,0.0,0.0,43.2,10.0,10.0,0.0,1.0,535.0
2017-06-13 08:27:38,V,N/A,N/A,F ,0.02 ,0.02 ,0.02 ,98.8,266.7,0.5,626.0,68.0,75.2,0.0,0.0,3973.7,152.2,0.0,0.0,0.0,0.0,0.0
2017-06-13 08:28:34,A,12.337833,-343.066003,F ,0.02 ,0.02 ,0.02 ,49.3,106.4,412.3,540.0,68.0,80.6,16.2,0.0,0.0,74.6,10.0,10.0,0.0,1.0,531.0
2017-06-13 08:29:46,A,12.348135,-344.008403,F ,0.02 ,0.02 ,0.02 ,26.3,69.5,10.4,545.0,68.0,80.6,0.0,0.0,0.0,40.3,10.0,10.0,0.0,1.0,535.0
2017-06-13 08:31:34,A,12.337973,-343.080182,F ,0.02 ,0.02 ,0.02 ,48.9,105.6,322.7,540.0,68.0,80.6,29.2,0.0,0.0,73.1,10.0,10.0,0.0,1.0,530.0
2017-06-13 08:32:46,A,12.348132,-344.001073,F ,0.02 ,0.02 ,0.02 ,25.2,66.6,113.4,544.0,69.8,80.6,4.4,0.0,0.0,38.8,10.0,10.0,0.0,1.0,532.0
2017-06-13 08:34:34,A,12.340917,-343.080302,F ,0.02 ,0.02 ,0.02 ,48.2,104.1,14.1,544.0,68.0,80.6,0.0,0.0,0.0,73.1,10.0,10.0,0.0,1.0,536.0
2017-06-13 08:35:46,A,12.348247,-344.000243,F ,0.02 ,0.02 ,0.02 ,24.9,65.8,11.1,545.0,69.8,80.6,0.0,0.0,0.0,37.3,10.0,10.0,0.0,1.0,532.0
2017-06-13 08:37:34,A,12.342010,-343.080173,F ,0.02 ,0.02 ,0.02 ,47.6,102.8,271.6,539.0,68.0,80.6,34.8,0.0,0.0,71.6,10.0,10.0,0.0,1.0,528.0
2017-06-13 08:37:38,V,N/A,N/A,F ,0.02 ,0.02 ,0.02 ,98.8,266.7,0.5,626.0,68.0,75.2,0.0,0.0,3973.7,152.2,0.0,0.0,0.0,0.0,0.0
2017-06-13 08:38:47,A,12.348252,-344.000148,F ,0.02 ,0.02 ,0.02 ,24.6,65.0,10.7,545.0,69.8,80.6,0.0,0.0,0.0,37.3,10.0,10.0,0.0,1.0,533.0
2017-06-13 08:41:47,A,12.348277,-343.166593,F ,0.02 ,0.02 ,0.02 ,24.4,64.5,389.2,543.0,69.8,82.4,8.1,0.0,0.0,37.3,10.0,10.0,0.0,1.0,531.0
2017-06-13 08:43:34,A,12.345060,-343.079568,F ,0.02 ,0.02 ,0.02 ,46.6,100.6,-200.1,545.0,68.0,80.6,14.3,0.0,0.0,70.1,10.0,10.0,0.0,1.0,539.0
2017-06-13 08:44:47,A,12.348112,-343.156577,F ,0.02 ,0.02 ,0.02 ,22.6,59.2,600.4,539.0,69.8,82.4,37.9,0.0,0.0,34.3,10.0,10.0,0.0,1.0,522.0
2017-06-13 08:46:34,A,12.345488,-343.091047,F ,0.02 ,0.02 ,0.02 ,46.1,99.5,186.1,543.0,68.0,80.6,14.3,0.0,0.0,70.1,10.0,10.0,0.0,1.0,533.0
2017-06-13 08:47:38,V,N/A,N/A,F ,0.02 ,0.02 ,0.02 ,98.8,266.7,1.0,627.0,68.0,71.6,0.0,0.0,3973.7,152.2,0.0,0.0,0.0,0.0,0.0
2017-06-13 08:47:47,A,12.348112,-343.138453,F ,0.02 ,0.02 ,0.02 ,19.7,52.1,331.5,539.0,69.8,82.4,41.1,0.0,0.0,29.8,10.0,10.0,0.0,1.0,526.0
2017-06-13 08:49:34,A,12.345503,-343.091885,F ,0.02 ,0.02 ,0.02 ,46.0,99.3,421.0,539.0,68.0,80.6,23.0,0.0,0.0,68.6,10.0,10.0,0.0,1.0,527.0
2017-06-13 08:50:47,A,12.348118,-343.117785,F ,0.02 ,0.02 ,0.02 ,17.1,45.2,-549.4,545.0,69.8,82.4,30.5,0.0,0.0,26.8,10.0,10.0,0.0,1.0,532.0
2017-06-13 08:52:34,A,12.347413,-343.094518,F ,0.02 ,0.02 ,0.02 ,45.2,97.6,360.4,539.0,68.0,80.6,14.3,0.0,0.0,68.6,10.0,10.0,0.0,1.0,529.0
2017-06-13 08:53:47,A,12.348115,-343.099817,F ,0.02 ,0.02 ,0.02 ,15.0,39.6,504.8,538.0,69.8,80.6,37.3,0.0,0.0,22.4,10.0,10.0,0.0,1.0,524.0
2017-06-13 08:55:34,A,12.348093,-343.101303,F ,0.02 ,0.02 ,0.02 ,44.8,96.7,29.5,544.0,68.0,80.6,0.6,0.0,0.0,67.1,10.0,10.0,0.0,1.0,535.0
2017-06-13 08:56:47,A,12.346877,-343.094380,F ,0.02 ,0.02 ,0.02 ,13.4,35.1,356.9,543.0,69.8,82.4,42.9,0.0,0.0,20.9,10.0,10.0,0.0,1.0,530.0
2017-06-13 08:57:38,V,N/A,N/A,F ,0.02 ,0.02 ,0.02 ,98.8,266.7,0.8,626.0,68.0,71.6,0.0,0.0,3973.7,152.2,0.0,0.0,0.0,0.0,0.0
2017-06-13 08:58:34,A,12.348097,-343.108728,F ,0.02 ,0.02 ,0.02 ,44.4,95.9,251.2,539.0,68.0,80.6,33.0,0.0,0.0,67.1,10.0,10.0,0.0,1.0,529.0
2017-06-13 08:59:47,A,12.345370,-343.091340,F ,0.02 ,0.02 ,0.02 ,12.3,32.5,11.9,544.0,69.8,80.6,0.0,0.0,0.0,19.4,10.0,10.0,0.0,1.0,532.0
2017-06-13 09:01:34,A,12.348095,-343.130012,F ,0.02 ,0.02 ,0.02 ,43.7,94.3,-124.8,544.0,68.0,82.4,39.2,0.0,0.0,65.6,10.0,10.0,0.0,1.0,537.0
2017-06-13 09:02:47,A,12.345372,-343.091340,F ,0.02 ,0.02 ,0.02 ,12.2,32.2,25.5,544.0,69.8,82.4,0.0,0.0,0.0,19.4,10.0,10.0,0.0,1.0,534.0
2017-06-13 09:04:34,A,12.348092,-343.146365,F ,0.02 ,0.02 ,0.02 ,43.3,93.5,6.4,544.0,68.0,82.4,0.0,0.0,0.0,65.6,10.0,10.0,0.0,1.0,536.0
2017-06-13 09:05:47,A,12.345372,-343.091342,F ,0.02 ,0.02 ,0.02 ,12.0,31.7,11.1,545.0,69.8,82.4,0.0,0.0,0.0,17.9,10.0,10.0,0.0,1.0,533.0
2017-06-13 09:07:34,A,12.348228,-343.166382,F ,0.02 ,0.02 ,0.02 ,42.9,92.6,-46.2,544.0,68.0,80.6,13.7,0.0,0.0,64.1,10.0,10.0,0.0,1.0,536.0
2017-06-13 09:07:38,V,N/A,N/A,F ,0.02 ,0.02 ,0.02 ,98.8,266.7,0.9,626.0,68.0,73.4,0.0,0.0,3973.7,152.2,0.0,0.0,0.0,0.0,0.0
2017-06-13 09:08:47,A,12.345372,-343.091342,F ,0.02 ,0.02 ,0.02 ,11.9,31.4,10.9,545.0,69.8,82.4,0.0,0.0,0.0,17.9,10.0,10.0,0.0,1.0,533.0
2017-06-13 09:10:34,A,12.348248,-344.000155,F ,0.02 ,0.02 ,0.02 ,43.2,93.3,-111.1,548.0,68.0,80.6,0.0,0.0,0.0,65.6,10.0,10.0,0.0,1.0,541.0
2017-06-13 09:11:47,A,12.345372,-343.091342,F ,0.02 ,0.02 ,0.02 ,11.8,31.2,11.2,545.0,69.8,82.4,0.0,0.0,0.0,17.9,10.0,10.0,0.0,1.0,533.0
2017-06-13 09:13:34,A,12.348248,-344.000155,F ,0.02 ,0.02 ,0.02 ,43.8,94.6,-111.1,549.0,68.0,82.4,0.0,0.0,0.0,65.6,10.0,10.0,0.0,1.0,542.0
2017-06-13 09:14:47,A,12.345367,-343.091098,F ,0.02 ,0.02 ,0.02 ,11.4,30.1,178.3,543.0,69.8,82.4,10.0,0.0,0.0,17.9,10.0,10.0,0.0,1.0,529.0
2017-06-13 09:16:34,A,12.348250,-344.000148,F ,0.02 ,0.02 ,0.02 ,44.5,96.1,79.2,547.0,68.0,82.4,1.2,0.0,0.0,67.1,10.0,10.0,0.0,1.0,539.0
2017-06-13 09:17:38,V,N/A,N/A,F ,0.02 ,0.02 ,0.02 ,98.8,266.7,0.7,626.0,68.0,73.4,0.0,0.0,3973.7,152.2,0.0,0.0,0.0,0.0,0.0
2017-06-13 09:17:47,A,12.345452,-343.101403,F ,0.02 ,0.02 ,0.02 ,10.1,26.7,10.1,544.0,69.8,82.4,0.6,0.0,0.0,16.4,10.0,10.0,0.0,1.0,534.0
2017-06-13 09:19:34,A,12.348113,-344.009252,F ,0.02 ,0.02 ,0.02 ,44.1,95.2,165.1,542.0,68.0,82.4,32.3,0.0,0.0,67.1,10.0,10.0,0.0,1.0,535.0
2017-06-13 09:20:47,A,12.345998,-343.135820,F ,0.02 ,0.02 ,0.02 ,7.2,19.0,377.5,539.0,69.8,82.4,57.9,0.0,0.0,11.9,10.0,10.0,0.0,1.0,526.0
2017-06-13 09:23:47,A,12.347445,-343.150868,F ,0.02 ,0.02 ,0.02 ,5.7,15.0,-616.5,546.0,69.8,82.4,28.0,0.0,0.0,8.9,10.0,10.0,0.0,1.0,532.0
2017-06-13 09:25:34,A,12.347905,-344.037178,F ,0.02 ,0.02 ,0.02 ,43.2,93.3,6.6,544.0,68.0,82.4,0.0,0.0,0.0,65.6,10.0,10.0,0.0,1.0,536.0
2017-06-13 09:26:47,A,12.347257,-343.149553,F ,0.02 ,0.02 ,0.02 ,5.7,15.0,6.1,544.0,69.8,82.4,0.0,65.3,0.0,8.9,2.0,2.0,0.0,0.0,184.0
2017-06-13 09:27:38,V,N/A,N/A,F ,0.02 ,0.02 ,0.02 ,98.8,266.7,0.7,626.0,68.0,73.4,0.0,0.0,3973.7,152.2,0.0,0.0,0.0,0.0,0.0
2017-06-13 09:28:34,A,12.347050,-344.032400,F ,0.02 ,0.02 ,0.02 ,42.5,91.8,6.4,544.0,68.0,82.4,0.0,0.0,0.0,64.1,10.0,10.0,0.0,1.0,536.0
2017-06-13 09:29:47,A,12.347257,-343.149555,F ,0.02 ,0.02 ,0.02 ,6.1,16.1,6.3,545.0,69.8,82.4,0.0,65.3,0.0,10.4,5.0,4.0,0.0,0.0,184.0
2017-06-13 09:31:34,A,12.346668,-344.010675,F ,0.02 ,0.02 ,0.02 ,40.9,88.3,16.6,540.0,68.0,82.4,46.0,0.0,0.0,61.1,10.0,10.0,0.0,1.0,532.0
2017-06-13 09:32:47,A,12.347257,-343.149560,F ,0.02 ,0.02 ,0.02 ,6.1,16.1,6.3,545.0,69.8,82.4,0.0,65.3,0.0,10.4,5.0,4.0,0.0,0.0,184.0
2017-06-13 09:34:34,A,12.346620,-343.160960,F ,0.02 ,0.02 ,0.02 ,39.6,85.5,-164.5,542.0,68.0,82.4,28.6,0.0,0.0,59.7,10.0,10.0,0.0,1.0,536.0
2017-06-13 09:35:47,A,12.347257,-343.149568,F ,0.02 ,0.02 ,0.02 ,6.1,16.1,6.3,545.0,69.8,82.4,0.0,65.3,0.0,10.4,5.0,4.0,0.0,0.0,184.0
2017-06-13 09:37:34,A,12.348113,-343.157230,F ,0.02 ,0.02 ,0.02 ,39.0,84.2,306.8,538.0,68.0,82.4,36.1,0.0,0.0,58.2,10.0,10.0,0.0,1.0,527.0
2017-06-13 09:37:39,V,N/A,N/A,F ,0.02 ,0.02 ,0.02 ,98.8,266.7,0.5,626.0,68.0,73.4,0.0,0.0,3973.7,152.2,0.0,0.0,0.0,0.0,0.0
2017-06-13 09:38:47,A,12.347255,-343.149575,F ,0.02 ,0.02 ,0.02 ,6.1,16.1,6.3,545.0,69.8,82.4,0.0,65.3,0.0,10.4,5.0,4.0,0.0,0.0,184.0
2017-06-13 09:40:34,A,12.347308,-343.150460,F ,0.02 ,0.02 ,0.02 ,38.6,83.3,5.3,544.0,68.0,82.4,0.0,0.0,0.0,58.2,10.0,10.0,0.0,1.0,535.0
2017-06-13 09:41:47,A,12.347255,-343.149582,F ,0.02 ,0.02 ,0.02 ,6.1,16.1,6.3,545.0,69.8,82.4,0.0,65.3,0.0,10.4,5.0,4.0,0.0,0.0,184.0
2017-06-13 09:43:34,A,12.347308,-343.150460,F ,0.02 ,0.02 ,0.02 ,38.5,83.1,3.4,544.0,68.0,82.4,0.0,0.0,0.0,58.2,10.0,10.0,0.0,1.0,536.0
2017-06-13 09:44:47,A,12.347255,-343.149590,F ,0.02 ,0.02 ,0.02 ,6.1,16.1,6.3,545.0,69.8,82.4,0.0,65.3,0.0,10.4,5.0,4.0,0.0,0.0,184.0
2017-06-13 09:46:34,A,12.347308,-343.150460,F ,0.02 ,0.02 ,0.02 ,38.5,83.1,3.4,544.0,68.0,82.4,0.0,0.0,0.0,58.2,10.0,10.0,0.0,1.0,536.0
2017-06-13 09:47:39,V,N/A,N/A,F ,0.02 ,0.02 ,0.02 ,98.8,266.7,0.6,626.0,68.0,75.2,0.0,0.0,3973.7,152.2,0.0,0.0,0.0,0.0,0.0
2017-06-13 09:47:47,A,12.347255,-343.149600,F ,0.02 ,0.02 ,0.02 ,6.1,16.1,6.3,545.0,69.8,82.4,0.0,65.3,0.0,10.4,5.0,4.0,0.0,0.0,184.0
2017-06-13 09:49:34,A,12.347308,-343.150458,F ,0.02 ,0.02 ,0.02 ,38.5,83.1,3.4,544.0,68.0,82.4,0.0,0.0,0.0,58.2,10.0,10.0,0.0,1.0,536.0
2017-06-13 09:50:47,A,12.347255,-343.149605,F ,0.02 ,0.02 ,0.02 ,6.1,16.1,6.3,545.0,69.8,82.4,0.0,65.3,0.0,10.4,5.0,4.0,0.0,0.0,184.0
2017-06-13 09:52:34,A,12.347308,-343.150457,F ,0.02 ,0.02 ,0.02 ,38.5,83.1,3.4,544.0,68.0,82.4,0.0,0.0,0.0,58.2,10.0,10.0,0.0,1.0,536.0
2017-06-13 09:53:47,A,12.347255,-343.149610,F ,0.02 ,0.02 ,0.02 ,6.1,16.1,6.3,545.0,69.8,82.4,0.0,65.3,0.0,10.4,5.0,4.0,0.0,0.0,184.0
2017-06-13 09:55:34,A,12.347307,-343.150453,F ,0.02 ,0.02 ,0.02 ,38.5,83.1,15.2,545.0,68.0,82.4,0.0,0.0,0.0,58.2,10.0,10.0,0.0,1.0,536.0
2017-06-13 09:56:47,A,12.347255,-343.149610,F ,0.02 ,0.02 ,0.02 ,6.1,16.1,6.3,545.0,69.8,82.4,0.0,65.3,0.0,10.4,5.0,4.0,0.0,0.0,184.0
2017-06-13 09:57:39,V,N/A,N/A,F ,0.02 ,0.02 ,0.02 ,98.8,266.7,0.6,626.0,68.0,75.2,0.0,0.0,3973.7,152.2,0.0,0.0,0.0,0.0,0.0
2017-06-13 09:58:35,A,12.347253,-343.149515,F ,0.02 ,0.02 ,0.02 ,38.4,82.9,3.2,545.0,68.0,82.4,0.0,0.0,0.0,58.2,10.0,10.0,0.0,0.0,280.0
2017-06-13 09:59:47,A,12.347255,-343.149610,F ,0.02 ,0.02 ,0.02 ,6.1,16.1,6.3,545.0,69.8,82.4,0.0,65.3,0.0,10.4,5.0,4.0,0.0,0.0,184.0
2017-06-13 10:03:52,A,12.347238,-343.149562,F ,0.02 ,0.02 ,0.02 ,40.2,86.8,-150.3,551.0,68.0,82.4,0.0,65.3,0.0,61.1,2.0,2.0,0.0,0.0,0.0
2017-06-13 10:06:52,A,12.347247,-343.149533,F ,0.02 ,0.02 ,0.02 ,42.3,91.3,-152.1,551.0,68.0,82.4,0.0,65.3,0.0,64.1,2.0,2.0,0.0,0.0,0.0
2017-06-13 10:07:39,V,N/A,N/A,F ,0.02 ,0.02 ,0.02 ,98.8,266.7,0.6,626.0,68.0,77.0,0.0,0.0,3973.7,152.2,0.0,0.0,0.0,0.0,0.0
2017-06-13 10:09:52,A,12.347243,-343.149562,F ,0.02 ,0.02 ,0.02 ,44.5,96.1,-150.6,552.0,68.0,84.2,0.0,65.3,0.0,67.1,2.0,2.0,0.0,0.0,0.0
2017-06-13 10:12:52,A,12.347247,-343.149502,F ,0.02 ,0.02 ,0.02 ,46.4,100.2,-152.6,552.0,68.0,84.2,0.0,65.3,0.0,70.1,2.0,2.0,0.0,0.0,0.0
2017-06-13 10:15:52,A,12.347243,-343.149492,F ,0.02 ,0.02 ,0.02 ,48.3,104.3,-145.8,552.0,68.0,84.2,0.0,65.3,0.0,73.1,2.0,2.0,0.0,0.0,0.0
2017-06-13 10:17:39,V,N/A,N/A,F ,0.02 ,0.02 ,0.02 ,98.8,266.7,0.5,625.0,68.0,77.0,0.0,0.0,3973.7,152.2,0.0,0.0,0.0,0.0,0.0
2017-06-13 10:18:25,A,12.347243,-343.149747,F ,0.02 ,0.02 ,0.02 ,7.9,20.9,-285.4,551.0,71.6,80.6,0.0,65.3,0.0,11.9,2.0,2.0,0.0,0.0,4.0
2017-06-13 10:18:52,A,12.347247,-343.149530,F ,0.02 ,0.02 ,0.02 ,50.1,108.2,-149.5,553.0,68.0,84.2,0.0,65.3,0.0,76.1,2.0,2.0,0.0,0.0,0.0
2017-06-13 10:21:25,A,12.347248,-343.149657,F ,0.02 ,0.02 ,0.02 ,11.4,30.1,-286.0,552.0,71.6,80.6,0.0,65.3,0.0,17.9,2.0,2.0,0.0,0.0,4.0
2017-06-13 10:21:52,A,12.347250,-343.149528,F ,0.02 ,0.02 ,0.02 ,51.9,112.1,-148.3,553.0,69.8,84.2,0.0,65.3,0.0,77.5,2.0,2.0,0.0,0.0,0.0
2017-06-13 10:24:25,A,12.347247,-343.149672,F ,0.02 ,0.02 ,0.02 ,15.1,39.9,-274.7,552.0,71.6,80.6,0.0,65.3,0.0,23.9,2.0,2.0,0.0,0.0,4.0
2017-06-13 10:24:52,A,12.347250,-343.149518,F ,0.02 ,0.02 ,0.02 ,53.8,116.2,-146.6,553.0,69.8,86.0,0.0,65.3,0.0,80.5,2.0,2.0,0.0,0.0,0.0
2017-06-13 10:27:25,A,12.347245,-343.149650,F ,0.02 ,0.02 ,0.02 ,18.4,48.6,-282.1,553.0,71.6,82.4,0.0,65.3,0.0,28.3,2.0,2.0,0.0,0.0,4.0
2017-06-13 10:27:39,V,N/A,N/A,F ,0.02 ,0.02 ,0.02 ,98.8,266.7,0.6,625.0,68.0,77.0,0.0,0.0,3973.7,152.2,0.0,0.0,0.0,0.0,0.0
2017-06-13 10:27:52,A,12.347250,-343.149470,F ,0.02 ,0.02 ,0.02 ,55.6,120.0,-144.6,553.0,69.8,86.0,0.0,65.3,0.0,83.5,2.0,2.0,0.0,0.0,0.0
2017-06-13 10:33:52,A,12.347250,-343.149482,F ,0.02 ,0.02 ,0.02 ,59.2,127.8,-147.5,554.0,69.8,86.0,0.0,65.3,0.0,89.5,2.0,2.0,0.0,0.0,0.0
2017-06-13 10:37:39,V,N/A,N/A,F ,0.02 ,0.02 ,0.02 ,98.8,266.7,0.7,625.0,68.0,78.8,0.0,0.0,3973.7,152.2,0.0,0.0,0.0,0.0,0.0
2017-06-13 10:39:25,A,12.347250,-343.149693,F ,0.02 ,0.02 ,0.02 ,24.5,64.8,-279.9,554.0,71.6,82.4,0.0,65.3,0.0,37.3,2.0,2.0,0.0,0.0,4.0
2017-06-13 10:39:52,A,12.347253,-343.149518,F ,0.02 ,0.02 ,0.02 ,61.1,131.9,-146.5,555.0,69.8,86.0,0.0,65.3,0.0,92.5,2.0,2.0,0.0,0.0,0.0
2017-06-13 10:42:25,A,12.347250,-343.149690,F ,0.02 ,0.02 ,0.02 ,47.1,124.6,-272.7,558.0,71.6,84.2,0.0,65.3,0.0,71.6,2.0,2.0,0.0,0.0,4.0
2017-06-13 10:42:52,A,12.347252,-343.149550,F ,0.02 ,0.02 ,0.02 ,77.2,166.9,-145.1,559.0,71.6,87.8,0.0,65.3,0.0,116.3,2.0,2.0,0.0,0.0,0.0
2017-06-13 10:45:25,A,12.347250,-343.149683,F ,0.02 ,0.02 ,0.02 ,21.5,56.8,-279.4,553.0,71.6,82.4,0.0,65.3,0.0,32.8,2.0,2.0,0.0,0.0,4.0
2017-06-13 10:45:52,A,12.347252,-343.149552,F ,0.02 ,0.02 ,0.02 ,62.9,135.8,-149.8,556.0,69.8,86.0,0.0,65.3,0.0,94.0,2.0,2.0,0.0,0.0,0.0
2017-06-13 10:47:39,V,N/A,N/A,F ,0.02 ,0.02 ,0.02 ,98.8,266.7,0.6,625.0,68.0,78.8,0.0,0.0,3973.7,152.2,0.0,0.0,0.0,0.0,0.0
2017-06-13 10:48:25,A,12.347247,-343.149682,F ,0.02 ,0.02 ,0.02 ,44.3,117.2,-272.4,558.0,71.6,84.2,0.0,65.3,0.0,67.1,2.0,2.0,0.0,0.0,4.0
2017-06-13 10:48:52,A,12.347252,-343.149567,F ,0.02 ,0.02 ,0.02 ,68.3,147.5,-147.0,558.0,69.8,87.8,0.0,65.3,0.0,102.9,2.0,2.0,0.0,0.0,0.0
2017-06-13 10:51:25,A,12.347250,-343.149770,F ,0.02 ,0.02 ,0.02 ,41.5,109.8,-273.0,558.0,71.6,84.2,0.0,65.3,0.0,62.6,2.0,2.0,0.0,0.0,4.0
2017-06-13 10:57:39,V,N/A,N/A,F ,0.02 ,0.02 ,0.02 ,98.8,266.7,0.6,625.0,68.0,80.6,0.0,0.0,3973.7,152.2,0.0,0.0,0.0,0.0,0.0
2017-06-13 11:00:25,A,12.347250,-343.149725,F ,0.02 ,0.02 ,0.02 ,30.2,79.9,-279.1,555.0,71.6,84.2,0.0,65.3,0.0,46.2,2.0,2.0,0.0,0.0,4.0
2017-06-13 11:03:25,A,12.347250,-343.149703,F ,0.02 ,0.02 ,0.02 ,49.9,132.0,-269.0,559.0,71.6,86.0,0.0,65.3,0.0,74.6,2.0,2.0,0.0,0.0,4.0
2017-06-13 11:06:25,A,12.347250,-343.149690,F ,0.02 ,0.02 ,0.02 ,69.6,184.1,-274.7,559.0,73.4,86.0,0.0,65.3,0.0,104.4,2.0,2.0,0.0,0.0,4.0
2017-06-13 11:09:52,A,12.347245,-343.149618,F ,0.02 ,0.02 ,0.02 ,80.9,174.7,-147.0,559.0,71.6,87.8,0.0,65.3,0.0,120.8,2.0,2.0,0.0,0.0,0.0
2017-06-13 11:12:25,A,12.347252,-343.149663,F ,0.02 ,0.02 ,0.02 ,63.9,169.3,-276.0,559.0,73.4,86.0,0.0,65.3,0.0,95.4,2.0,2.0,0.0,0.0,4.0
2017-06-13 11:15:25,A,12.347250,-343.149655,F ,0.02 ,0.02 ,0.02 ,61.1,161.6,-286.2,559.0,73.4,86.0,0.0,65.3,0.0,92.5,2.0,2.0,0.0,0.0,4.0
2017-06-13 11:17:39,V,N/A,N/A,F ,0.02 ,0.02 ,0.02 ,98.8,266.7,0.6,625.0,68.0,80.6,0.0,0.0,3973.7,152.2,0.0,0.0,0.0,0.0,0.0
2017-06-13 11:18:05,A,12.347250,-343.149572,F ,0.02 ,0.02 ,0.02 ,94.7,204.5,-150.2,561.0,71.6,89.6,0.0,65.3,0.0,141.7,2.0,2.0,0.0,0.0,0.0
2017-06-13 11:18:25,A,12.347253,-343.149630,F ,0.02 ,0.02 ,0.02 ,66.7,176.7,-286.5,559.0,73.4,86.0,0.0,65.3,0.0,99.9,2.0,2.0,0.0,0.0,4.0
2017-06-13 11:21:25,A,12.347255,-343.149667,F ,0.02 ,0.02 ,0.02 ,38.7,102.4,-281.3,557.0,71.6,84.2,0.0,65.3,0.0,58.2,2.0,2.0,0.0,0.0,4.0
2017-06-13 11:27:05,A,12.347252,-343.149518,F ,0.02 ,0.02 ,0.02 ,90.7,195.9,-147.5,560.0,71.6,89.6,0.0,65.3,0.0,135.7,2.0,2.0,0.0,0.0,0.0
2017-06-13 11:33:05,A,12.347247,-343.149543,F ,0.02 ,0.02 ,0.02 ,97.7,211.0,-154.4,570.0,71.6,89.6,0.0,65.3,0.0,146.1,2.0,2.0,0.0,0.0,0.0
2017-06-13 11:33:25,A,12.347252,-343.149682,F ,0.02 ,0.02 ,0.02 ,97.4,257.7,-273.2,563.0,73.4,87.8,0.0,65.3,0.0,146.1,2.0,2.0,0.0,0.0,4.0
2017-06-13 11:36:25,A,12.347257,-343.149697,F ,0.02 ,0.02 ,0.02 ,83.5,220.9,-283.2,560.0,73.4,87.8,0.0,65.3,0.0,125.3,2.0,2.0,0.0,0.0,4.0
2017-06-13 11:37:39,V,N/A,N/A,F ,0.02 ,0.02 ,0.02 ,98.8,266.7,0.6,625.0,68.0,80.6,0.0,0.0,3973.7,152.2,0.0,0.0,0.0,0.0,0.0
2017-06-13 11:37:54,A,12.347253,-343.149585,F ,0.02 ,0.02 ,0.02 ,93.9,202.8,-148.1,560.0,71.6,89.6,0.0,65.3,0.0,140.2,2.0,2.0,0.0,0.0,0.0
2017-06-13 11:39:25,A,12.347258,-343.149688,F ,0.02 ,0.02 ,0.02 ,75.2,198.9,-276.0,559.0,73.4,87.8,0.0,65.3,0.0,113.3,2.0,2.0,0.0,0.0,4.0
2017-06-13 11:43:54,A,12.347255,-343.149617,F ,0.02 ,0.02 ,0.02 ,96.4,208.2,-152.5,563.0,71.6,89.6,0.0,65.3,0.0,144.7,2.0,2.0,0.0,0.0,0.0
2017-06-13 11:45:25,A,12.347250,-343.149685,F ,0.02 ,0.02 ,0.02 ,89.1,235.7,-274.3,560.0,73.4,87.8,0.0,65.3,0.0,134.2,2.0,2.0,0.0,0.0,4.0
